id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,2025-239276,2025-01-03,000001,Vente,160000,142,Unnamed: 6,RUE LAREVELLIERE,4650,49100,49007,Angers,49,Unnamed: 13,Unnamed: 14,49007000CI0009,Unnamed: 16,Unnamed: 17,60,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,1,3,Dépendance,Unnamed: 31,0,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,-0.52765,47.471092,annee,mois,prix_m2,type_encode
2024-602033,2024-12-18,1.0,Vente,208010.0,2.0,,PLE DES ECOLES (MELAY),1813,49120.0,49092.0,Chemillé-en-Anjou,49.0,,,49092199AE0656,,,,,,,,,,,,,0.0,1.0,Maison,94.0,4.0,J,jardins,POTAG,Jardin potager,1767.0,-0.695776,47.185094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2212.872340425532,1
2024-602034,2024-12-16,1.0,Vente,240000.0,11.0,,RUE RENE BAZIN,0133,49120.0,49092.0,Chemillé-en-Anjou,49.0,,,49092000AZ0120,,,,,,,,,,,,,0.0,1.0,Maison,96.0,5.0,S,sols,,,667.0,-0.711976,47.210475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2500.0,1
2024-602035,2024-12-17,1.0,Vente,275000.0,45.0,,RUE SYDNEY BECHET (CHEMILLE),0147,49120.0,49092.0,Chemillé-en-Anjou,49.0,,,49092000BC0203,,,,,,,,,,,,,0.0,1.0,Maison,105.0,4.0,S,sols,,,507.0,-0.706736,47.208039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2619.0476190476193,1
2024-602038,2024-12-11,1.0,Vente,265000.0,13.0,,RUE DE HAUTE ROCHE,0057,49070.0,49020.0,Beaucouzé,49.0,,,49020000AD0211,,,,,,,,,,,,,0.0,1.0,Maison,69.0,5.0,S,sols,,,1025.0,-0.628667,47.471888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3840.5797101449275,1
2024-602043,2024-12-16,1.0,Vente,111350.0,7.0,,RUE OISONNIERES,5802,49000.0,49007.0,Angers,49.0,,,49007000DL0671,,,132.0,32.94,,,,,,,,,1.0,2.0,Appartement,34.0,1.0,,,,,,-0.562781,47.456089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3275.0,0
2024-602045,2024-12-24,1.0,Vente,178000.0,8.0,,CHE DU PASSEUR,0133,49130.0,49278.0,Sainte-Gemmes-sur-Loire,49.0,,,49278000ZH0462,,,48.0,62.95,,,,,,,,,1.0,2.0,Appartement,62.0,3.0,,,,,,-0.581804,47.419737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2870.967741935484,0
2024-602048,2024-12-27,1.0,Vente,127700.0,5026.0,,LES VIVETIERES,D285,49220.0,49200.0,Longuenée-en-Anjou,49.0,,,492002510A0901,,,,,,,,,,,,,0.0,1.0,Maison,78.0,1.0,S,sols,,,694.0,-0.649427,47.598706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1637.179487179487,1
2024-602049,2024-12-23,1.0,Vente,90000.0,579.0,,CHE DE LA CIRETTERIE,0821,49190.0,49259.0,Rochefort-sur-Loire,49.0,,,492590000A1036,,,,,,,,,,,,,0.0,1.0,Maison,105.0,5.0,S,sols,,,140.0,-0.657639,47.368136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,857.1428571428571,1
2024-602052,2024-12-27,1.0,Vente,350000.0,5.0,,QUAI GAMBETTA,0400,49290.0,49063.0,Chalonnes-sur-Loire,49.0,,,49063000AA0094,,,1.0,170.15,,,,,,,,,1.0,1.0,Maison,116.0,4.0,,,,,,-0.762738,47.353516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3017.2413793103447,1
2024-602055,2024-12-30,1.0,Vente,180000.0,3.0,,BD FOULQUES NERRA,3121,49100.0,49007.0,Angers,49.0,,,49007000EZ0326,,,52.0,56.16,,,,,,,,,1.0,2.0,Appartement,55.0,2.0,,,,,,-0.565842,47.471097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3272.7272727272725,0
2024-602056,2024-12-06,1.0,Vente,235000.0,3.0,T,PAS DE LA RESINE,0145,49130.0,49278.0,Sainte-Gemmes-sur-Loire,49.0,,,49278000AM1207,,,,,,,,,,,,,0.0,1.0,Maison,92.0,3.0,S,sols,,,97.0,-0.555632,47.424014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2554.3478260869565,1
2024-602058,2024-12-04,1.0,Vente,104550.0,43.0,,RUE BOURGONNIER,1110,49000.0,49007.0,Angers,49.0,,,49007000CV0066,,,6.0,48.58,,,,,,,,,1.0,2.0,Appartement,47.0,2.0,,,,,,-0.540732,47.462097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2224.468085106383,0
2024-602059,2024-12-13,1.0,Vente,456000.0,8.0,,RUE DE VILLOUTREYS,8032,49000.0,49007.0,Angers,49.0,,,49007000CL0309,,,,,,,,,,,,,0.0,1.0,Maison,157.0,7.0,S,sols,,,273.0,-0.523897,47.460323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2904.458598726115,1
2024-602060,2024-12-09,1.0,Vente,260000.0,31.0,,RUE DE LA GENVRIE,3510,49000.0,49007.0,Angers,49.0,,,49007000DL0791,,,,,,,,,,,,,0.0,1.0,Maison,52.0,3.0,S,sols,,,206.0,-0.567702,47.455359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,5000.0,1
2024-602062,2024-12-20,1.0,Vente,109250.0,22.0,,RUE GEN THARREAU,0260,49122.0,49193.0,Le May-sur-Èvre,49.0,,,49193000AB0030,,,,,,,,,,,,,0.0,1.0,Maison,75.0,3.0,S,sols,,,442.0,-0.893642,47.140067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1456.6666666666667,1
2024-602063,2024-12-09,1.0,Vente,290000.0,3711.0,,RTE DE SAINT JEAN DE LA CROIX,0489,49190.0,49120.0,Denée,49.0,,,49120000ZC0255,,,,,,,,,,,,,0.0,1.0,Maison,132.0,5.0,S,sols,,,970.0,-0.603264,47.408511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2196.969696969697,1
2024-602066,2024-12-27,1.0,Vente,85000.0,37.0,,RUE D ANJOU (POMMERAYE),0020,49620.0,49244.0,Mauges-sur-Loire,49.0,,,49244000AE0044,,,,,,,,,,,,,0.0,1.0,Maison,37.0,2.0,S,sols,,,167.0,-0.856339,47.355331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2297.2972972972975,1
2024-602068,2024-12-19,1.0,Vente,135000.0,100.0,,AV DU HUIT MAI,0436,49130.0,49246.0,Les Ponts-de-Cé,49.0,,,49246000AI0609,,,6.0,40.57,,,,,,,,,1.0,2.0,Appartement,42.0,2.0,,,,,,-0.529879,47.43834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3214.285714285714,0
2024-602072,2024-12-30,1.0,Vente,131000.0,10.0,,RUE PIERRE BROSSOLETTE,6195,49000.0,49007.0,Angers,49.0,,,49007000DO0408,,,25.0,,61.0,49.95,,,,,,,2.0,2.0,Appartement,49.0,2.0,,,,,,-0.557483,47.44912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2673.469387755102,0
2024-602074,2024-12-18,1.0,Vente,303750.0,102.0,,RUE LETANDUERE,4790,49000.0,49007.0,Angers,49.0,,,49007000DM0105,,,1.0,94.47,3.0,,5.0,,,,,,3.0,2.0,Appartement,88.0,4.0,,,,,,-0.554635,47.459141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3451.7045454545455,0
2024-602075,2024-12-19,1.0,Vente,153000.0,103.0,,AV PASTEUR,5938,49100.0,49007.0,Angers,49.0,,,49007000BP0335,,,94.0,47.61,,,,,,,,,1.0,2.0,Appartement,47.0,2.0,,,,,,-0.537278,47.474357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3255.31914893617,0
2024-602076,2024-12-06,1.0,Vente,130000.0,5.0,,RUE ST EXUPERY,7160,49100.0,49007.0,Angers,49.0,,,49007000BY0831,,,112.0,,120.0,42.61,,,,,,,2.0,2.0,Appartement,42.0,2.0,,,,,,-0.537125,47.468811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3095.2380952380954,0
2024-602079,2024-11-27,2.0,Vente,158300.0,501.0,,LA BARRE NEUVE,D221,49270.0,49218.0,Montrevault-sur-Èvre,49.0,,,49218145WB0113,,,,,,,,,,,,,0.0,1.0,Maison,75.0,4.0,S,sols,,,430.0,-1.113312,47.298615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,11,2110.6666666666665,1
2024-602081,2024-12-06,1.0,Vente,111000.0,3.0,,RUE DES MAUGENDRIES,0267,49330.0,49080.0,Les Hauts-d'Anjou,49.0,,,49080105AB0441,,,,,,,,,,,,,0.0,1.0,Maison,71.0,3.0,S,sols,,,368.0,-0.519011,47.729325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1563.380281690141,1
2024-602088,2024-12-13,1.0,Vente,69900.0,15.0,,RUE FRANCIS MEILLAND,3180,49000.0,49007.0,Angers,49.0,,,49007000DP0302,,,98.0,20.51,,,,,,,,,1.0,2.0,Appartement,18.0,1.0,,,,,,-0.547579,47.450545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3883.3333333333335,0
2024-602097,2024-12-16,1.0,Vente,66960.0,10.0,,RUE GASTON JOGUET,2089,49150.0,49018.0,Baugé-en-Anjou,49.0,,,49018097AB0479,,,,,,,,,,,,,0.0,1.0,Maison,62.0,3.0,S,sols,,,306.0,-0.180898,47.593111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1080.0,1
2024-602099,2024-12-10,1.0,Vente,169000.0,3.0,,AV FRANCOIS VILLON,0324,49130.0,49246.0,Les Ponts-de-Cé,49.0,,,49246000AK1683,,,52.0,67.47,,,,,,,,,1.0,2.0,Appartement,77.0,3.0,,,,,,-0.522897,47.434507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2194.805194805195,0
2024-602103,2024-12-23,1.0,Vente,195000.0,1.0,,PL AIME CESAIRE,0014,49130.0,49246.0,Les Ponts-de-Cé,49.0,,,49246000AN0524,,,3.0,68.9,,,,,,,,,1.0,2.0,Appartement,69.0,3.0,,,,,,-0.5101,47.447209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2826.086956521739,0
2024-602104,2024-12-06,1.0,Vente,96720.0,6.0,,RUE DU CHAMP DE FOIRE,0044,49370.0,49183.0,Val d'Erdre-Auxence,49.0,,,491830000N2156,,,,,,,,,,,,,0.0,1.0,Maison,62.0,3.0,S,sols,,,310.0,-0.885731,47.522941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1560.0,1
2024-602108,2024-12-18,1.0,Vente,115000.0,21.0,,RUE ST LOUIS,1020,49450.0,49301.0,Sèvremoine,49.0,,,49301000AD0030,,,,,,,,,,,,,0.0,1.0,Maison,63.0,3.0,J,jardins,POTAG,Jardin potager,517.0,-0.98881,47.125744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1825.3968253968253,1
2024-602109,2024-12-18,1.0,Vente,160000.0,1.0,,RUE DE LA VALLEE,1291,49250.0,49021.0,Beaufort-en-Anjou,49.0,,,49021000ZI0135,,,,,,,,,,,,,0.0,1.0,Maison,85.0,5.0,S,sols,,,805.0,-0.20964,47.44124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1882.3529411764705,1
2024-602110,2024-12-17,1.0,Vente,197505.0,3.0,B,RUE ROBERT DOISNEAU,0198,49070.0,49020.0,Beaucouzé,49.0,,,490200000B3060,,,,,,,,,,,,,0.0,1.0,Maison,83.0,4.0,S,sols,,,289.0,-0.63764,47.467436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2379.578313253012,1
2024-602112,2024-12-19,1.0,Vente,230000.0,4.0,,RUE DE SAUMUR (GENNES VL),0274,49350.0,49261.0,Gennes-Val-de-Loire,49.0,,,49261149AE0269,,,,,,,,,,,,,0.0,1.0,Maison,96.0,3.0,AG,terrains d'agrément,,,1589.0,-0.230006,47.340464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2395.8333333333335,1
2024-602113,2024-12-23,1.0,Vente,415000.0,47.0,,RTE DE LA MARSAULAYE,0034,49250.0,49307.0,Loire-Authion,49.0,,,49307000ZW0030,,,,,,,,,,,,,0.0,1.0,Maison,207.0,9.0,P,prés,,,1780.0,-0.343747,47.423276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2004.8309178743962,1
2024-602117,2024-12-10,1.0,Vente,180000.0,6.0,,IMP RAMIR,0052,49610.0,49308.0,Saint-Melaine-sur-Aubance,49.0,,,49308000AA0243,,,,,,,,,,,,,0.0,1.0,Maison,70.0,3.0,S,sols,,,110.0,-0.518803,47.400873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2571.4285714285716,1
2024-602119,2024-12-30,1.0,Vente,95200.0,16.0,,RUE DE LA CAILLERE,0910,49300.0,49099.0,Cholet,49.0,,,49099000BX0321,,,,,,,,,,,,,0.0,1.0,Maison,69.0,3.0,S,sols,,,69.0,-0.882452,47.057416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1379.7101449275362,1
2024-602120,2024-12-17,1.0,Vente,55000.0,9.0,,RUE LOUIS DE ROMAIN,4930,49100.0,49007.0,Angers,49.0,,,49007000BV0008,,,295.0,16.82,,,,,,,,,1.0,2.0,Appartement,25.0,1.0,,,,,,-0.552157,47.470571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2200.0,0
2024-602122,2024-12-06,1.0,Vente,80000.0,8.0,,LOT LA HACHETAIE,A875,49420.0,49248.0,Ombrée d'Anjou,49.0,,,492483090E0926,,,,,,,,,,,,,0.0,1.0,Maison,83.0,3.0,S,sols,,,529.0,-1.133437,47.68128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,963.855421686747,1
2024-602123,2024-12-16,1.0,Vente,320000.0,443.0,,CHE DU MOULIN GASNIER,2360,49150.0,49018.0,Baugé-en-Anjou,49.0,,,49018128WC0104,,,,,,,,,,,,,0.0,1.0,Maison,30.0,1.0,S,sols,,,1000.0,-0.169398,47.556552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,10666.666666666666,1
2024-602124,2024-12-03,1.0,Vente,217000.0,66.0,,RUE HAUT PRESSOIR,3872,49000.0,49007.0,Angers,49.0,,,49007000CT0340,,,113.0,72.12,,,,,,,,,1.0,2.0,Appartement,72.0,3.0,,,,,,-0.537103,47.456588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3013.8888888888887,0
2024-602126,2024-12-18,1.0,Vente,180000.0,9006.0,,RLE DU BOEUF,0300,49150.0,49018.0,Baugé-en-Anjou,49.0,,,49018000AB0103,,,,,,,,,,,,,0.0,1.0,Maison,88.0,4.0,S,sols,,,349.0,-0.102041,47.543775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2045.4545454545455,1
2024-602127,2024-12-04,1.0,Vente,385000.0,602.0,,LA CHESNAIE (POUANCE),B338,49420.0,49248.0,Ombrée d'Anjou,49.0,,,49248000XL0071,,,,,,,,,,,,,0.0,1.0,Maison,167.0,5.0,S,sols,,,3307.0,-1.231849,47.760133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2305.3892215568862,1
2024-602129,2024-12-05,1.0,Vente,275000.0,3.0,,RUE JOSEPHINE BAKER,4409,49100.0,49007.0,Angers,49.0,,,49007000AL0564,,,32.0,81.15,,,,,,,,,1.0,2.0,Appartement,80.0,4.0,,,,,,-0.561842,47.488664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3437.5,0
2024-602130,2024-11-15,1.0,Vente,173148.0,435.0,,CHE DES RUES,9492,49150.0,49018.0,Baugé-en-Anjou,49.0,,,49018079WC0019,,,,,,,,,,,,,0.0,1.0,Maison,231.0,7.0,S,sols,,,1401.0,-0.12879,47.487448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,11,749.5584415584416,1
2024-602131,2024-12-06,1.0,Vente,162000.0,23.0,,PL MOLIERE,5540,49100.0,49007.0,Angers,49.0,,,49007000BT0484,,,15.0,56.09,,,,,,,,,1.0,2.0,Appartement,49.0,2.0,,,,,,-0.555288,47.473612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3306.122448979592,0
2024-602133,2024-12-30,1.0,Vente,370000.0,8.0,,RUE DES MIMOSAS,0207,49340.0,49355.0,Trémentines,49.0,,,493550000B1435,,,,,,,,,,,,,0.0,1.0,Maison,165.0,5.0,S,sols,,,627.0,-0.779552,47.126165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2242.4242424242425,1
2024-602134,2024-12-20,1.0,Vente,90000.0,7.0,,RUE D ANJOU (VILLEDIEU),3418,49450.0,49023.0,Beaupréau-en-Mauges,49.0,,,49023375AC0170,,,,,,,,,,,,,0.0,1.0,Maison,95.0,5.0,S,sols,,,198.0,-1.062524,47.148335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,947.3684210526316,1
2024-602139,2024-12-13,1.0,Vente,97000.0,15.0,,RUE ST EXUPERY,7160,49100.0,49007.0,Angers,49.0,,,49007000BY0834,,,178.0,,,,,,,,,,1.0,2.0,Appartement,32.0,1.0,,,,,,-0.5365,47.469268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3031.25,0
2024-602143,2024-12-10,1.0,Vente,219900.0,17.0,,RUE DES ROBINIERES,0240,49170.0,49298.0,Saint-Léger-de-Linières,49.0,,,49298000AC0157,,,,,,,,,,,,,0.0,1.0,Maison,84.0,4.0,S,sols,,,239.0,-0.704936,47.469988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2617.8571428571427,1
2024-602144,2024-12-11,1.0,Vente,200000.0,1.0,,RUE MAURICE GESLIN,0280,49124.0,49267.0,Saint-Barthélemy-d'Anjou,49.0,,,49267000AB0339,,,,,,,,,,,,,0.0,1.0,Maison,85.0,5.0,S,sols,,,43.0,-0.511603,47.482758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2352.9411764705883,1
2024-602150,2024-12-17,1.0,Vente,110000.0,15.0,,RUE LOFFICIAL,1380,49150.0,49018.0,Baugé-en-Anjou,49.0,,,49018000AB0093,,,,,,,,,,,,,0.0,1.0,Maison,82.0,6.0,S,sols,,,558.0,-0.103214,47.544175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1341.4634146341464,1
2024-602152,2024-12-23,1.0,Vente,86500.0,12.0,,RUE BRESSIGNY,1220,49100.0,49007.0,Angers,49.0,,,49007000CZ0613,,,26.0,22.95,,,,,,,,,1.0,2.0,Appartement,20.0,1.0,,,,,,-0.550688,47.467462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,4325.0,0
2024-602153,2024-12-19,1.0,Vente,200000.0,36.0,,RUE DE BELFORT,0760,49100.0,49007.0,Angers,49.0,,,49007000BM0388,,,10.0,,4.0,65.8,,,,,,,2.0,2.0,Appartement,65.0,3.0,,,,,,-0.540933,47.47793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3076.923076923077,0
2024-602154,2024-12-23,1.0,Vente,505000.0,12.0,,RUE DES REINETTES,0104,49080.0,49035.0,Bouchemaine,49.0,,,49035000AC0092,,,,,,,,,,,,,0.0,1.0,Maison,160.0,5.0,S,sols,,,866.0,-0.613318,47.44801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3156.25,1
2024-602155,2024-12-19,1.0,Vente,92000.0,5.0,,RUE DE LA GARE,3360,49100.0,49007.0,Angers,49.0,,,49007000DK0785,,,3.0,17.5,,,,,,,,,1.0,2.0,Appartement,19.0,1.0,,,,,,-0.556841,47.466032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,4842.105263157895,0
2024-602156,2024-12-18,1.0,Vente,250000.0,2.0,,RUE YOLANDE GRIGNON,0458,49124.0,49267.0,Saint-Barthélemy-d'Anjou,49.0,,,49267000AO0695,,,,,,,,,,,,,0.0,1.0,Maison,99.0,5.0,S,sols,,,185.0,-0.510498,47.466209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2525.252525252525,1
2024-602158,2024-12-26,1.0,Vente,243000.0,44.0,,RUE DU FRAIS FOYER,3167,49000.0,49007.0,Angers,49.0,,,49007000CW0557,,,,,,,,,,,,,0.0,1.0,Maison,90.0,5.0,S,sols,,,154.0,-0.547121,47.454728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2700.0,1
2024-602161,2024-12-27,1.0,Vente,170000.0,5045.0,,RIBOU,D312,49220.0,49367.0,Erdre-en-Anjou,49.0,,,493671480B0748,,,,,,,,,,,,,0.0,1.0,Maison,220.0,6.0,AG,terrains d'agrément,,,2176.0,-0.811278,47.632564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,772.7272727272727,1
2024-602162,2024-12-30,1.0,Vente,133500.0,5.0,,RUE DES DEUX COLOMBES,1724,49500.0,49331.0,Segré-en-Anjou Bleu,49.0,,,493312330C0499,,,,,,,,,,,,,0.0,1.0,Maison,74.0,3.0,S,sols,,,530.0,-0.911145,47.701631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1804.054054054054,1
2024-602163,2024-12-27,1.0,Vente,230000.0,5160.0,,LE PINELLIER,G440,49520.0,49248.0,Ombrée d'Anjou,49.0,,,49248156ZK0133,,,,,,,,,,,,,0.0,1.0,Maison,198.0,6.0,S,sols,,,1200.0,-1.03625,47.750683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1161.6161616161617,1
2024-602164,2024-12-27,1.0,Vente,80000.0,8.0,,RUE DES JARDINS NOYANT GRAVOYE,1664,49520.0,49331.0,Segré-en-Anjou Bleu,49.0,,,49331229AB0161,,,,,,,,,,,,,0.0,1.0,Maison,58.0,3.0,S,sols,,,525.0,-0.957048,47.703383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1379.3103448275863,1
2024-602166,2024-12-16,1.0,Vente,110000.0,195.0,,RUE EBLE,2660,49000.0,49007.0,Angers,49.0,,,49007000DL0437,,,10.0,31.51,,,,,,,,,1.0,2.0,Appartement,29.0,1.0,,,,,,-0.566106,47.455115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,3793.103448275862,0
2024-602168,2024-12-27,1.0,Vente,87500.0,116.0,,RUE BRESSIGNY,1220,49100.0,49007.0,Angers,49.0,,,49007000CZ0435,,,1.0,27.8,,,,,,,,,1.0,2.0,Appartement,34.0,1.0,,,,,,-0.546888,47.465591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2573.529411764706,0
2024-602172,2024-12-30,1.0,Vente,120000.0,29.0,,RUE DU PRESIDENT WILSON,3710,49300.0,49099.0,Cholet,49.0,,,49099000AE0086,,,,,,,,,,,,,0.0,1.0,Maison,66.0,4.0,S,sols,,,111.0,-0.877178,47.057922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1818.1818181818182,1
2024-602175,2024-12-18,1.0,Vente,108000.0,31.0,B,AV JEAN BOUTTON,0460,49130.0,49246.0,Les Ponts-de-Cé,49.0,,,49246000AO1483,,,,,,,,,,,,,0.0,1.0,Maison,62.0,2.0,S,sols,,,318.0,-0.50749,47.4389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1741.9354838709678,1
2024-602177,2024-12-26,1.0,Vente,149650.0,1.0,,RUE DE LA LOIRE,0037,49170.0,49284.0,Saint-Germain-des-Prés,49.0,,,492840000E0130,,,,,,,,,,,,,0.0,1.0,Maison,80.0,4.0,S,sols,,,360.0,-0.834541,47.408354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1870.625,1
2024-602180,2024-12-26,1.0,Vente,189000.0,22.0,,RUE YVES MANCEAU,0332,49330.0,49080.0,Les Hauts-d'Anjou,49.0,,,490802540A1067,,,,,,,,,,,,,0.0,1.0,Maison,110.0,4.0,S,sols,,,468.0,-0.62244,47.681438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,1718.1818181818182,1
2024-602181,2024-12-17,1.0,Vente,115000.0,15.0,,AV DU ONZE NOVEMBRE,0910,49290.0,49063.0,Chalonnes-sur-Loire,49.0,,,49063000AH0066,,,11.0,50.4,21.0,,,,,,,,2.0,2.0,Appartement,50.0,3.0,,,,,,-0.769609,47.351393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,2300.0,0
2024-602182,2024-12-16,1.0,Vente,188000.0,14.0,,AV DE LA BLANCHERAIE,0930,49100.0,49007.0,Angers,49.0,,,49007000DI0023,,,31.0,48.56,43.0,,79.0,,,,,,3.0,2.0,Appartement,47.0,2.0,,,,,,-0.562325,47.466932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,12,4000.0,0
